generation,fitness
430,0.00200529
431,0.00200529
432,0.00200529
433,0.00200529
434,0.00200529
435,0.00200529
436,0.00200529
437,0.00200529
438,0.00200529
439,0.00200529
440,0.00200529
441,0.00200529
442,0.00200529
443,0.00200529
444,0.00200529
445,0.00200529
446,0.00200529
447,0.00200529
448,0.00200529
449,0.00200529
450,0.00200529
451,0.00200529
452,0.00200529
453,0.00200529
454,0.00200529
455,0.00200529
456,0.00200529
457,0.00200529
458,0.00200529
459,0.00200529
460,0.00200529
461,0.00200529
462,0.00200529
463,0.00200529
464,0.00200529
465,0.00200529
466,0.00200529
467,0.00200529
468,0.00200529
469,0.00200529
470,0.00200529
471,0.00200529
472,0.00200529
473,0.00200529
474,0.00200529
475,0.00200529
476,0.00200529
477,0.00200529
478,0.00200529
479,0.00200529
480,0.00200529
481,0.00200529
482,0.00200529
483,0.00200529
484,0.00200529
485,0.00200529
486,0.00200529
487,0.00200529
488,0.00200529
489,0.00200529
490,0.00200529
491,0.00200529
492,0.00200529
493,0.00200529
494,0.00200529
495,0.00200529
496,0.00200529
497,0.00200529
498,0.00200529
499,0.00200529
500,0.00200529
501,0.00200529
502,0.00200529
503,0.00200529
504,0.00200529
505,0.00200529
506,0.00200529
507,0.00200529
508,0.00200529
509,0.00200529
510,0.00200529
511,0.00200529
512,0.00200529
513,0.00200529
514,0.00200529
515,0.00200529
516,0.00200529
517,0.00200529
518,0.00200529
519,0.00200529
520,0.00200529
521,0.00200529
522,0.00200529
523,0.00200529
524,0.00200529
525,0.00200529
526,0.00200529
527,0.00200529
528,0.00200529
529,0.00200529
530,0.00200529
531,0.00200529
532,0.00200529
533,0.00200529
534,0.00200529
535,0.00200529
536,0.00200529
537,0.00200529
538,0.00200529
539,0.00200529
540,0.00200529
541,0.00200529
542,0.00200529
543,0.00200529
544,0.00200529
545,0.00200529
546,0.00200529
547,0.00200529
548,0.00200529
549,0.00200529
550,0.00200529
551,0.00200529
552,0.00200529
553,0.00200529
554,0.00200529
555,0.00200529
556,0.00200529
557,0.00200529
558,0.00200529
559,0.00200529
560,0.00200529
561,0.00200529
562,0.00200529
563,0.00200529
564,0.00200529
565,0.00200529
566,0.00200529
567,0.00200529
568,0.00200529
569,0.00200529
570,0.00200529
571,0.00200529
572,0.00200529
573,0.00200529
574,0.00200529
575,0.00200529
576,0.00200529
577,0.00200529
578,0.00200529
579,0.00200529
580,0.00200529
581,0.00200529
582,0.00200529
583,0.00200529
584,0.00200529
585,0.00200529
586,0.00200529
587,0.00200529
588,0.00200529
589,0.00200529
590,0.00200529
591,0.00200529
592,0.00200529
593,0.00200529
594,0.00200529
595,0.00200529
596,0.00200529
597,0.00200529
598,0.00200529
599,0.00200529
600,0.00200529
601,0.00200529
602,0.00200529
603,0.00200529
604,0.00200529
605,0.00200529
606,0.00200529
607,0.00200529
608,0.00200529
609,0.00200529
610,0.00200529
611,0.00200529
612,0.00200529
613,0.00200529
614,0.00200529
615,0.00200529
616,0.00200529
617,0.00200529
618,0.00200529
619,0.00200529
620,0.00200529
621,0.00200529
622,0.00200529
623,0.00200529
624,0.00200529
625,0.00200529
626,0.00200529
627,0.00200529
628,0.00200529
629,0.00200529
630,0.00200529
631,0.00200529
632,0.00200529
633,0.00200529
634,0.00200529
635,0.00200529
636,0.00200529
637,0.00200529
638,0.00200529
639,0.00200529
640,0.00200529
641,0.00200529
642,0.00200529
643,0.00200529
644,0.00200529
645,0.00200529
646,0.00200529
647,0.00200529
648,0.00200529
649,0.00200529
650,0.00200529
651,0.00200529
652,0.00200529
653,0.00200529
654,0.00200529
655,0.00200529
656,0.00200529
657,0.00200529
658,0.00200529
659,0.00200529
660,0.00200529
661,0.00200529
662,0.00200529
663,0.00200529
664,0.00200529
665,0.00200529
666,0.00200529
667,0.00200529
668,0.00200529
669,0.00200529
670,0.00200529
671,0.00200529
672,0.00200529
673,0.00200529
674,0.00200529
675,0.00200529
676,0.00200529
677,0.00200529
678,0.00200529
679,0.00200529
680,0.00200529
681,0.00200529
682,0.00200529
683,0.00200529
684,0.00200529
685,0.00200529
686,0.00200529
687,0.00200529
688,0.00200529
689,0.00200529
690,0.00200529
691,0.00200529
692,0.00200529
693,0.00200529
694,0.00200529
695,0.00200529
696,0.00200529
697,0.00200529
698,0.00200529
699,0.00200529
700,0.00200529
701,0.00200529
702,0.00200529
703,0.00200529
704,0.00200529
705,0.00200529
706,0.00200529
707,0.00200529
708,0.00200529
709,0.00200529
710,0.00200529
711,0.00200529
712,0.00200529
713,0.00200529
714,0.00200529
715,0.00200529
716,0.00200529
717,0.00200529
718,0.00200529
719,0.00200529
720,0.00200529
721,0.00200529
722,0.00200529
723,0.00200529
724,0.00200529
725,0.00200529
726,0.00200529
727,0.00200529
728,0.00200529
729,0.00200529
730,0.00200529
731,0.00200529
732,0.00200529
733,0.00200529
734,0.00200529
735,0.00200529
736,0.00200529
737,0.00200529
738,0.00200529
739,0.00200529
740,0.00200529
741,0.00200529
742,0.00200529
743,0.00200529
744,0.00200529
745,0.00200529
746,0.00200529
747,0.00200529
748,0.00200529
749,0.00200529
750,0.00200529
751,0.00200529
752,0.00200529
753,0.00200529
754,0.00200529
755,0.00200529
756,0.00200529
757,0.00200529
758,0.00200529
759,0.00200529
760,0.00200529
761,0.00200529
762,0.00200529
763,0.00200529
764,0.00200529
765,0.00200529
766,0.00200529
767,0.00200529
768,0.00200529
769,0.00200529
770,0.00200529
771,0.00200529
772,0.00200529
773,0.00200529
774,0.00200529
775,0.00200529
776,0.00200529
777,0.00200529
778,0.00200529
779,0.00200529
780,0.00200529
781,0.00200529
782,0.00200529
783,0.00200529
784,0.00200529
785,0.00200529
786,0.00200529
787,0.00200529
788,0.00200529
789,0.00200529
790,0.00200529
791,0.00200529
792,0.00200529
793,0.00200529
794,0.00200529
795,0.00200529
796,0.00200529
797,0.00200529
798,0.00200529
799,0.00200529
800,0.00200529
801,0.00200529
802,0.00200529
803,0.00200529
804,0.00200529
805,0.00200529
806,0.00200529
807,0.00200529
808,0.00200529
809,0.00200529
810,0.00200529
811,0.00200529
812,0.00200529
813,0.00200529
814,0.00200529
815,0.00200529
816,0.00200529
817,0.00200529
818,0.00200529
819,0.00200529
820,0.00200529
821,0.00200529
822,0.00200529
823,0.00200529
824,0.00200529
825,0.00200529
826,0.00200529
827,0.00200529
828,0.00200529
829,0.00200529
830,0.00200529
831,0.00200529
832,0.00200529
833,0.00200529
834,0.00200529
835,0.00200529
836,0.00200529
837,0.00200529
838,0.00200529
839,0.00200529
840,0.00200529
841,0.00200529
842,0.00200529
843,0.00200529
844,0.00200529
845,0.00200529
846,0.00200529
847,0.00200529
848,0.00200529
849,0.00200529
850,0.00200529
851,0.00200529
852,0.00200529
853,0.00200529
854,0.00200529
855,0.00200529
856,0.00200529
857,0.00200529
858,0.00200529
859,0.00200529
860,0.00200529
861,0.00200529
862,0.00200529
863,0.00200529
864,0.00200529
865,0.00200529
866,0.00200529
867,0.00200529
868,0.00200529
869,0.00200529
870,0.00200529
871,0.00200529
872,0.00200529
873,0.00200529
874,0.00200529
875,0.00200529
876,0.00200529
877,0.00200529
878,0.00200529
879,0.00200529
880,0.00200529
881,0.00200529
882,0.00200529
883,0.00200529
884,0.00200529
885,0.00200529
886,0.00200529
887,0.00200529
888,0.00200529
889,0.00200529
890,0.00200529
891,0.00200529
892,0.00200529
893,0.00200529
894,0.00200529
895,0.00200529
896,0.00200529
897,0.00200529
898,0.00200529
899,0.00200529
900,0.00200529
901,0.00200529
902,0.00200529
903,0.00200529
904,0.00200529
905,0.00200529
906,0.00200529
907,0.00200529
908,0.00200529
909,0.00200529
910,0.00200529
911,0.00200529
912,0.00200529
913,0.00200529
914,0.00200529
915,0.00200529
916,0.00200529
917,0.00200529
918,0.00200529
919,0.00200529
920,0.00200529
921,0.00200529
922,0.00200529
923,0.00200529
924,0.00200529
925,0.00200529
926,0.00200529
927,0.00200529
928,0.00200529
929,0.00200529
930,0.00200529
931,0.00200529
932,0.00200529
933,0.00200529
934,0.00200529
935,0.00200529
936,0.00200529
937,0.00200529
938,0.00200529
939,0.00200529
940,0.00200529
941,0.00200529
942,0.00200529
943,0.00200529
944,0.00200529
945,0.00200529
946,0.00200529
947,0.00200529
948,0.00200529
949,0.00200529
950,0.00200529
951,0.00200529
952,0.00200529
953,0.00200529
954,0.00200529
955,0.00200529
956,0.00200529
957,0.00200529
958,0.00200529
959,0.00200529
960,0.00200529
961,0.00200529
962,0.00200529
963,0.00200529
964,0.00200529
965,0.00200529
966,0.00200529
967,0.00200529
968,0.00200529
969,0.00200529
970,0.00200529
971,0.00200529
972,0.00200529
973,0.00200529
974,0.00200529
975,0.00200529
976,0.00200529
977,0.00200529
978,0.00200529
979,0.00200529
980,0.00200529
981,0.00200529
982,0.00200529
983,0.00200529
984,0.00200529
985,0.00200529
986,0.00200529
987,0.00200529
988,0.00200529
989,0.00200529
990,0.00200529
991,0.00200529
992,0.00200529
993,0.00200529
994,0.00200529
995,0.00200529
996,0.00200529
997,0.00200529
998,0.00200529
999,0.00200529
1000,0.00200529
